lat,lon,date,value
32.5,-118.66666666666667,2023-02-26,4.94
32.5,-118.66666666666667,2023-03-05,0.15
32.5,-118.66666666666667,2023-03-12,8.14
32.5,-118.66666666666667,2023-03-19,5.67
32.5,-118.66666666666667,2023-03-26,0.5
32.5,-118.66666666666667,2023-04-02,6.31
32.5,-118.66666666666667,2023-04-09,8.74
32.5,-118.66666666666667,2023-04-16,0.75
32.5,-118.66666666666667,2023-04-23,4.09
32.5,-118.66666666666667,2023-04-30,7.43
32.5,-118.66666666666667,2023-05-07,7.72
32.5,-118.66666666666667,2023-05-14,3.39
32.5,-118.66666666666667,2023-05-21,1.28
32.5,-118.66666666666667,2023-05-28,1.44
32.5,-118.66666666666667,2023-06-04,9.81
32.5,-118.66666666666667,2023-06-11,1.2
32.5,-118.66666666666667,2023-06-18,1.41
32.5,-118.66666666666667,2023-06-25,3.8
32.5,-118.66666666666667,2023-07-02,9.9
32.5,-118.66666666666667,2023-07-09,0.93
32.5,-118.66666666666667,2023-07-16,2.51
32.5,-118.66666666666667,2023-07-23,6.09
32.5,-118.66666666666667,2023-07-30,3.85
32.5,-118.66666666666667,2023-08-06,8.01
32.5,-118.66666666666667,2023-08-13,9.56
32.5,-118.66666666666667,2023-08-20,8.88
32.5,-118.66666666666667,2023-08-27,7.4
32.5,-118.66666666666667,2023-09-03,5.76
32.5,-118.66666666666667,2023-09-10,9.9
32.5,-118.66666666666667,2023-09-17,0.61
32.5,-118.66666666666667,2023-09-24,1.87
32.5,-118.66666666666667,2023-10-01,8.45
32.5,-118.66666666666667,2023-10-08,2.65
32.5,-118.66666666666667,2023-10-15,2.97
32.5,-118.66666666666667,2023-10-22,9.33
32.5,-118.66666666666667,2023-10-29,2.3
32.5,-118.66666666666667,2023-11-05,6.54
32.5,-118.66666666666667,2023-11-12,2.05
32.5,-118.66666666666667,2023-11-19,9.5
32.5,-118.66666666666667,2023-11-26,1.51
32.5,-118.66666666666667,2023-12-03,2.56
32.5,-118.66666666666667,2023-12-10,5.79
32.5,-118.66666666666667,2023-12-17,6.66
32.5,-118.66666666666667,2023-12-24,8.52
32.5,-118.66666666666667,2023-12-31,3.8
32.5,-118.13636363636364,2023-01-01,7.54
32.5,-118.13636363636364,2023-01-08,2.2
32.5,-118.13636363636364,2023-01-15,6.87
32.5,-118.13636363636364,2023-01-22,8.87
32.5,-118.13636363636364,2023-01-29,9.91
32.5,-118.13636363636364,2023-02-05,2.47
32.5,-118.13636363636364,2023-02-12,4.13
32.5,-118.13636363636364,2023-02-19,2.06
32.5,-118.13636363636364,2023-02-26,1.35
32.5,-118.13636363636364,2023-03-05,3.22
32.5,-118.13636363636364,2023-03-12,7.75
32.5,-118.13636363636364,2023-03-19,2.15
32.5,-118.13636363636364,2023-03-26,6.99
32.5,-118.13636363636364,2023-04-02,9.67
32.5,-118.13636363636364,2023-04-09,4.47
32.5,-118.13636363636364,2023-04-16,9.92
32.5,-118.13636363636364,2023-04-23,2.63
32.5,-118.13636363636364,2023-04-30,8.14
32.5,-118.13636363636364,2023-05-07,2.58
32.5,-118.13636363636364,2023-05-14,7.66
32.5,-118.13636363636364,2023-05-21,8.41
32.5,-118.13636363636364,2023-05-28,1.06
32.5,-118.13636363636364,2023-06-04,9.98
32.5,-118.13636363636364,2023-06-11,4.33
32.5,-118.13636363636364,2023-06-18,1.97
32.5,-118.13636363636364,2023-06-25,4.69
32.5,-118.13636363636364,2023-07-02,9.46
32.5,-118.13636363636364,2023-07-09,9.08
32.5,-118.13636363636364,2023-07-16,6.24
32.5,-118.13636363636364,2023-07-23,7.54
32.5,-118.13636363636364,2023-07-30,7.73
32.5,-118.13636363636364,2023-08-06,3.38
32.5,-118.13636363636364,2023-08-13,1.39
32.5,-118.13636363636364,2023-08-20,1.61
32.5,-118.13636363636364,2023-08-27,2.35
32.5,-118.13636363636364,2023-09-03,6.55
32.5,-118.13636363636364,2023-09-10,8.54
32.5,-118.13636363636364,2023-09-17,9.36
32.5,-118.13636363636364,2023-09-24,1.83
32.5,-118.13636363636364,2023-10-01,3.68
32.5,-118.13636363636364,2023-10-08,3.7
32.5,-118.13636363636364,2023-10-15,8.3
32.5,-118.13636363636364,2023-10-22,2.64
32.5,-118.13636363636364,2023-10-29,1.01
32.5,-118.13636363636364,2023-11-05,9.98
32.5,-118.13636363636364,2023-11-12,8.7
32.5,-118.13636363636364,2023-11-19,9.4
32.5,-118.13636363636364,2023-11-26,7.3
32.5,-118.13636363636364,2023-12-03,8.8
32.5,-118.13636363636364,2023-12-10,3.3
32.5,-118.13636363636364,2023-12-17,4.39
32.5,-118.13636363636364,2023-12-24,8.29
32.5,-118.13636363636364,2023-12-31,2.35
32.5,-117.60606060606061,2023-01-01,6.08
32.5,-117.60606060606061,2023-01-08,8.71
32.5,-117.60606060606061,2023-01-15,2.35
32.5,-117.60606060606061,2023-01-22,7.56
32.5,-117.60606060606061,2023-01-29,7.02
32.5,-117.60606060606061,2023-02-05,0.54
32.5,-117.60606060606061,2023-02-12,4.64
32.5,-117.60606060606061,2023-02-19,5.3
32.5,-117.60606060606061,2023-02-26,1.73
32.5,-117.60606060606061,2023-03-05,1.52
32.5,-117.60606060606061,2023-03-12,8.85
32.5,-117.60606060606061,2023-03-19,8.16
32.5,-117.60606060606061,2023-03-26,9.14
32.5,-117.60606060606061,2023-04-02,8.61
32.5,-117.60606060606061,2023-04-09,4.52
32.5,-117.60606060606061,2023-04-16,7.53
32.5,-117.60606060606061,2023-04-23,4.69
32.5,-117.60606060606061,2023-04-30,1.43
32.5,-117.60606060606061,2023-05-07,3.59
32.5,-117.60606060606061,2023-05-14,7.11
32.5,-117.60606060606061,2023-05-21,8.04
32.5,-117.60606060606061,2023-05-28,4.87
32.5,-117.60606060606061,2023-06-04,2.44
32.5,-117.60606060606061,2023-06-11,4.88
32.5,-117.60606060606061,2023-06-18,0.4
32.5,-117.60606060606061,2023-06-25,3.71
32.5,-117.60606060606061,2023-07-02,2.29
32.5,-117.60606060606061,2023-07-09,6.26
32.5,-117.60606060606061,2023-07-16,1.39
32.5,-117.60606060606061,2023-07-23,2.24
32.5,-117.60606060606061,2023-07-30,1.86
32.5,-117.60606060606061,2023-08-06,4.8
32.5,-117.60606060606061,2023-08-13,0.74
32.5,-117.60606060606061,2023-08-20,7.17
32.5,-117.60606060606061,2023-08-27,8.74
32.5,-117.60606060606061,2023-09-03,5.14
32.5,-117.60606060606061,2023-09-10,6.69
32.5,-117.60606060606061,2023-09-17,0.21
32.5,-117.60606060606061,2023-09-24,9.58
32.5,-117.60606060606061,2023-10-01,1.83
32.5,-117.60606060606061,2023-10-08,1.8
32.5,-117.60606060606061,2023-10-15,6.03
32.5,-117.60606060606061,2023-10-22,0.56
32.5,-117.60606060606061,2023-10-29,8.63
32.5,-117.60606060606061,2023-11-05,0.69
32.5,-117.60606060606061,2023-11-12,5.86
32.5,-117.60606060606061,2023-11-19,1.22
32.5,-117.60606060606061,2023-11-26,7.21
32.5,-117.60606060606061,2023-12-03,9.46
32.5,-117.60606060606061,2023-12-10,7.89
32.5,-117.60606060606061,2023-12-17,5.46
32.5,-117.60606060606061,2023-12-24,6.7
32.5,-117.60606060606061,2023-12-31,8.78
32.5,-117.07575757575758,2023-01-01,5.65
32.5,-117.07575757575758,2023-01-08,4.56
32.5,-117.07575757575758,2023-01-15,4.35
32.5,-117.07575757575758,2023-01-22,6.24
32.5,-117.07575757575758,2023-01-29,2.96
32.5,-117.07575757575758,2023-02-05,3.9
32.5,-117.07575757575758,2023-02-12,1.29
32.5,-117.07575757575758,2023-02-19,7.07
32.5,-117.07575757575758,2023-02-26,0.55
32.5,-117.07575757575758,2023-03-05,4.13
32.5,-117.07575757575758,2023-03-12,1.15
32.5,-117.07575757575758,2023-03-19,9.46
32.5,-117.07575757575758,2023-03-26,8.45
32.5,-117.07575757575758,2023-04-02,6.58
32.5,-117.07575757575758,2023-04-09,9.81
32.5,-117.07575757575758,2023-04-16,3.35
32.5,-117.07575757575758,2023-04-23,7.24
32.5,-117.07575757575758,2023-04-30,5.32
32.5,-117.07575757575758,2023-05-07,1.39
32.5,-117.07575757575758,2023-05-14,0.2
32.5,-117.07575757575758,2023-05-21,5.56
32.5,-117.07575757575758,2023-05-28,5.62
32.5,-117.07575757575758,2023-06-04,6.1
32.5,-117.07575757575758,2023-06-11,2.67
32.5,-117.07575757575758,2023-06-18,5.6
32.5,-117.07575757575758,2023-06-25,5.98
32.5,-117.07575757575758,2023-07-02,8.01
32.5,-117.07575757575758,2023-07-09,3.77
32.5,-117.07575757575758,2023-07-16,4.23
32.5,-117.07575757575758,2023-07-23,1.51
32.5,-117.07575757575758,2023-07-30,1.36
32.5,-117.07575757575758,2023-08-06,0.57
32.5,-117.07575757575758,2023-08-13,5.2
32.5,-117.07575757575758,2023-08-20,0.6
32.5,-117.07575757575758,2023-08-27,0.25
32.5,-117.07575757575758,2023-09-03,5.05
32.5,-117.07575757575758,2023-09-10,5.4
32.5,-117.07575757575758,2023-09-17,6.98
32.5,-117.07575757575758,2023-09-24,8.83
32.5,-117.07575757575758,2023-10-01,9.38
32.5,-117.07575757575758,2023-10-08,3.32
32.5,-117.07575757575758,2023-10-15,4.12
32.5,-117.07575757575758,2023-10-22,7.27
32.5,-117.07575757575758,2023-10-29,3.86
32.5,-117.07575757575758,2023-11-05,9.26
32.5,-117.07575757575758,2023-11-12,9.37
32.5,-117.07575757575758,2023-11-19,4.08
32.5,-117.07575757575758,2023-11-26,2.57
32.5,-117.07575757575758,2023-12-03,5.99
32.5,-117.07575757575758,2023-12-10,9.94
32.5,-117.07575757575758,2023-12-17,8.69
32.5,-117.07575757575758,2023-12-24,6.77
32.5,-117.07575757575758,2023-12-31,1.23
32.5,-116.54545454545455,2023-01-01,8.68
32.5,-116.54545454545455,2023-01-08,4.67
32.5,-116.54545454545455,2023-01-15,8.4
32.5,-116.54545454545455,2023-01-22,2.33
32.5,-116.54545454545455,2023-01-29,7.91
32.5,-116.54545454545455,2023-02-05,3.89
32.5,-116.54545454545455,2023-02-12,9.88
32.5,-116.54545454545455,2023-02-19,2.97
32.5,-116.54545454545455,2023-02-26,2.71
32.5,-116.54545454545455,2023-03-05,8.41
32.5,-116.54545454545455,2023-03-12,5.13
32.5,-116.54545454545455,2023-03-19,4.85
32.5,-116.54545454545455,2023-03-26,4.64
32.5,-116.54545454545455,2023-04-02,8.5
32.5,-116.54545454545455,2023-04-09,3.95
32.5,-116.54545454545455,2023-04-16,6.1
32.5,-116.54545454545455,2023-04-23,1.75
32.5,-116.54545454545455,2023-04-30,6.54
32.5,-116.54545454545455,2023-05-07,8.73
32.5,-116.54545454545455,2023-05-14,4.34
32.5,-116.54545454545455,2023-05-21,2.67
32.5,-116.54545454545455,2023-05-28,0.46
32.5,-116.54545454545455,2023-06-04,9.4
32.5,-116.54545454545455,2023-06-11,0.55
32.5,-116.54545454545455,2023-06-18,8.43
32.5,-116.54545454545455,2023-06-25,7.4
32.5,-116.54545454545455,2023-07-02,3.08
32.5,-116.54545454545455,2023-07-09,2.45
32.5,-116.54545454545455,2023-07-16,2.07
32.5,-116.54545454545455,2023-07-23,0.34
32.5,-116.54545454545455,2023-07-30,3.13
32.5,-116.54545454545455,2023-08-06,7.16
32.5,-116.54545454545455,2023-08-13,3.42
32.5,-116.54545454545455,2023-08-20,6.0
32.5,-116.54545454545455,2023-08-27,6.96
32.5,-116.54545454545455,2023-09-03,6.24
32.5,-116.54545454545455,2023-09-10,4.49
32.5,-116.54545454545455,2023-09-17,4.56
32.5,-116.54545454545455,2023-09-24,7.46
32.5,-116.54545454545455,2023-10-01,9.15
32.5,-116.54545454545455,2023-10-08,9.36
32.5,-116.54545454545455,2023-10-15,9.39
32.5,-116.54545454545455,2023-10-22,9.29
32.5,-116.54545454545455,2023-10-29,7.64
32.5,-116.54545454545455,2023-11-05,8.84
32.5,-116.54545454545455,2023-11-12,9.94
32.5,-116.54545454545455,2023-11-19,6.66
32.5,-116.54545454545455,2023-11-26,1.47
32.5,-116.54545454545455,2023-12-03,5.59
32.5,-116.54545454545455,2023-12-10,1.6
32.5,-116.54545454545455,2023-12-17,8.64
32.5,-116.54545454545455,2023-12-24,3.44
32.5,-116.54545454545455,2023-12-31,4.18
32.5,-116.01515151515152,2023-01-01,8.71
32.5,-116.01515151515152,2023-01-08,4.29
32.5,-116.01515151515152,2023-01-15,4.47
32.5,-116.01515151515152,2023-01-22,5.01
32.5,-116.01515151515152,2023-01-29,3.06
32.5,-116.01515151515152,2023-02-05,0.34
32.5,-116.01515151515152,2023-02-12,1.24
32.5,-116.01515151515152,2023-02-19,5.6
32.5,-116.01515151515152,2023-02-26,2.95
32.5,-116.01515151515152,2023-03-05,0.79
32.5,-116.01515151515152,2023-03-12,9.18
32.5,-116.01515151515152,2023-03-19,0.64
32.5,-116.01515151515152,2023-03-26,9.43
32.5,-116.01515151515152,2023-04-02,4.22
32.5,-116.01515151515152,2023-04-09,2.33
32.5,-116.01515151515152,2023-04-16,3.41
32.5,-116.01515151515152,2023-04-23,5.21
32.5,-116.01515151515152,2023-04-30,1.5
32.5,-116.01515151515152,2023-05-07,0.83
32.5,-116.01515151515152,2023-05-14,1.5
32.5,-116.01515151515152,2023-05-21,3.47
32.5,-116.01515151515152,2023-05-28,4.69
32.5,-116.01515151515152,2023-06-04,3.54
32.5,-116.01515151515152,2023-06-11,6.25
32.5,-116.01515151515152,2023-06-18,9.81
32.5,-116.01515151515152,2023-06-25,8.45
32.5,-116.01515151515152,2023-07-02,2.07
32.5,-116.01515151515152,2023-07-09,9.74
32.5,-116.01515151515152,2023-07-16,1.97
32.5,-116.01515151515152,2023-07-23,6.6
32.5,-116.01515151515152,2023-07-30,1.24
32.5,-116.01515151515152,2023-08-06,7.99
32.5,-116.01515151515152,2023-08-13,1.01
32.5,-116.01515151515152,2023-08-20,4.16
32.5,-116.01515151515152,2023-08-27,6.44
32.5,-116.01515151515152,2023-09-03,9.84
32.5,-116.01515151515152,2023-09-10,1.47
32.5,-116.01515151515152,2023-09-17,8.94
32.5,-116.01515151515152,2023-09-24,8.22
32.5,-116.01515151515152,2023-10-01,4.29
32.5,-116.01515151515152,2023-10-08,5.84
32.5,-116.01515151515152,2023-10-15,0.59
32.5,-116.01515151515152,2023-10-22,9.24
32.5,-116.01515151515152,2023-10-29,2.73
32.5,-116.01515151515152,2023-11-05,1.27
32.5,-116.01515151515152,2023-11-12,8.8
32.5,-116.01515151515152,2023-11-19,7.99
32.5,-116.01515151515152,2023-11-26,3.58
32.5,-116.01515151515152,2023-12-03,2.13
32.5,-116.01515151515152,2023-12-10,2.95
32.5,-116.01515151515152,2023-12-17,0.39
32.5,-116.01515151515152,2023-12-24,8.32
32.5,-116.01515151515152,2023-12-31,2.04
32.5,-115.48484848484848,2023-01-01,4.27
32.5,-115.48484848484848,2023-01-08,2.77
32.5,-115.48484848484848,2023-01-15,8.87
32.5,-115.48484848484848,2023-01-22,8.36
32.5,-115.48484848484848,2023-01-29,9.23
32.5,-115.48484848484848,2023-02-05,5.38
32.5,-115.48484848484848,2023-02-12,9.75
32.5,-115.48484848484848,2023-02-19,3.89
32.5,-115.48484848484848,2023-02-26,6.36
32.5,-115.48484848484848,2023-03-05,2.18
32.5,-115.48484848484848,2023-03-12,7.88
32.5,-115.48484848484848,2023-03-19,7.55
32.5,-115.48484848484848,2023-03-26,6.67
32.5,-115.48484848484848,2023-04-02,3.56
32.5,-115.48484848484848,2023-04-09,0.94
32.5,-115.48484848484848,2023-04-16,5.8
32.5,-115.48484848484848,2023-04-23,9.9
32.5,-115.48484848484848,2023-04-30,8.58
32.5,-115.48484848484848,2023-05-07,5.05
32.5,-115.48484848484848,2023-05-14,8.66
32.5,-115.48484848484848,2023-05-21,4.72
32.5,-115.48484848484848,2023-05-28,8.36
32.5,-115.48484848484848,2023-06-04,6.15
32.5,-115.48484848484848,2023-06-11,0.83
32.5,-115.48484848484848,2023-06-18,2.19
32.5,-115.48484848484848,2023-06-25,2.64
32.5,-115.48484848484848,2023-07-02,2.78
32.5,-115.48484848484848,2023-07-09,1.21
32.5,-115.48484848484848,2023-07-16,4.69
32.5,-115.48484848484848,2023-07-23,2.52
32.5,-115.48484848484848,2023-07-30,5.19
32.5,-115.48484848484848,2023-08-06,1.92
32.5,-115.48484848484848,2023-08-13,8.72
32.5,-115.48484848484848,2023-08-20,9.71
32.5,-115.48484848484848,2023-08-27,6.31
32.5,-115.48484848484848,2023-09-03,4.44
32.5,-115.48484848484848,2023-09-10,9.81
32.5,-115.48484848484848,2023-09-17,8.7
32.5,-115.48484848484848,2023-09-24,8.24
32.5,-115.48484848484848,2023-10-01,3.65
32.5,-115.48484848484848,2023-10-08,7.99
32.5,-115.48484848484848,2023-10-15,4.58
32.5,-115.48484848484848,2023-10-22,8.78
32.5,-115.48484848484848,2023-10-29,4.44
32.5,-115.48484848484848,2023-11-05,2.72
32.5,-115.48484848484848,2023-11-12,0.11
32.5,-115.48484848484848,2023-11-19,3.27
32.5,-115.48484848484848,2023-11-26,5.51
32.5,-115.48484848484848,2023-12-03,1.62
32.5,-115.48484848484848,2023-12-10,5.14
32.5,-115.48484848484848,2023-12-17,9.36
32.5,-115.48484848484848,2023-12-24,2.68
32.5,-115.48484848484848,2023-12-31,9.15
32.5,-114.95454545454545,2023-01-01,8.29
32.5,-114.95454545454545,2023-01-08,0.73
32.5,-114.95454545454545,2023-01-15,5.82
32.5,-114.95454545454545,2023-01-22,0.1
32.5,-114.95454545454545,2023-01-29,4.59
32.5,-114.95454545454545,2023-02-05,1.34
32.5,-114.95454545454545,2023-02-12,4.48
32.5,-114.95454545454545,2023-02-19,9.71
32.5,-114.95454545454545,2023-02-26,1.79
32.5,-114.95454545454545,2023-03-05,4.21
32.5,-114.95454545454545,2023-03-12,3.17
32.5,-114.95454545454545,2023-03-19,2.36
32.5,-114.95454545454545,2023-03-26,5.71
32.5,-114.95454545454545,2023-04-02,2.93
32.5,-114.95454545454545,2023-04-09,1.0
32.5,-114.95454545454545,2023-04-16,5.75
32.5,-114.95454545454545,2023-04-23,6.55
32.5,-114.95454545454545,2023-04-30,1.98
32.5,-114.95454545454545,2023-05-07,2.73
32.5,-114.95454545454545,2023-05-14,7.22
32.5,-114.95454545454545,2023-05-21,6.67
32.5,-114.95454545454545,2023-05-28,2.08
32.5,-114.95454545454545,2023-06-04,8.93
32.5,-114.95454545454545,2023-06-11,3.34
32.5,-114.95454545454545,2023-06-18,9.25
32.5,-114.95454545454545,2023-06-25,6.45
32.5,-114.95454545454545,2023-07-02,6.7
32.5,-114.95454545454545,2023-07-09,0.16
32.5,-114.95454545454545,2023-07-16,4.06
32.5,-114.95454545454545,2023-07-23,7.99
32.5,-114.95454545454545,2023-07-30,3.78
32.5,-114.95454545454545,2023-08-06,0.11
32.5,-114.95454545454545,2023-08-13,6.84
32.5,-114.95454545454545,2023-08-20,6.61
32.5,-114.95454545454545,2023-08-27,7.09
32.5,-114.95454545454545,2023-09-03,5.82
32.5,-114.95454545454545,2023-09-10,7.52
32.5,-114.95454545454545,2023-09-17,0.31
32.5,-114.95454545454545,2023-09-24,3.65
32.5,-114.95454545454545,2023-10-01,6.66
32.5,-114.95454545454545,2023-10-08,8.05
32.5,-114.95454545454545,2023-10-15,3.26
32.5,-114.95454545454545,2023-10-22,5.4
32.5,-114.95454545454545,2023-10-29,0.44
32.5,-114.95454545454545,2023-11-05,1.27
32.5,-114.95454545454545,2023-11-12,7.33
32.5,-114.95454545454545,2023-11-19,0.14
32.5,-114.95454545454545,2023-11-26,5.41
32.5,-114.95454545454545,2023-12-03,1.49
32.5,-114.95454545454545,2023-12-10,5.37
32.5,-114.95454545454545,2023-12-17,7.69
32.5,-114.95454545454545,2023-12-24,2.2
32.5,-114.95454545454545,2023-12-31,4.81
32.5,-114.42424242424242,2023-01-01,7.89
32.5,-114.42424242424242,2023-01-08,1.59
32.5,-114.42424242424242,2023-01-15,6.51
32.5,-114.42424242424242,2023-01-22,3.98
32.5,-114.42424242424242,2023-01-29,4.13
32.5,-114.42424242424242,2023-02-05,5.35
32.5,-114.42424242424242,2023-02-12,6.82
32.5,-114.42424242424242,2023-02-19,0.78
32.5,-114.42424242424242,2023-02-26,5.1
32.5,-114.42424242424242,2023-03-05,1.93
32.5,-114.42424242424242,2023-03-12,6.7
32.5,-114.42424242424242,2023-03-19,3.34
32.5,-114.42424242424242,2023-03-26,5.87
32.5,-114.42424242424242,2023-04-02,7.03
32.5,-114.42424242424242,2023-04-09,9.43
32.5,-114.42424242424242,2023-04-16,0.98
32.5,-114.42424242424242,2023-04-23,6.83
32.5,-114.42424242424242,2023-04-30,8.16
32.5,-114.42424242424242,2023-05-07,5.57
32.5,-114.42424242424242,2023-05-14,8.83
32.5,-114.42424242424242,2023-05-21,4.18
32.5,-114.42424242424242,2023-05-28,0.61
32.5,-114.42424242424242,2023-06-04,0.96
32.5,-114.42424242424242,2023-06-11,1.64
32.5,-114.42424242424242,2023-06-18,3.8
32.5,-114.42424242424242,2023-06-25,6.1
32.5,-114.42424242424242,2023-07-02,7.94
32.5,-114.42424242424242,2023-07-09,2.68
32.5,-114.42424242424242,2023-07-16,8.06
32.5,-114.42424242424242,2023-07-23,4.28
32.5,-114.42424242424242,2023-07-30,1.35
32.5,-114.42424242424242,2023-08-06,5.0
32.5,-114.42424242424242,2023-08-13,8.2
32.5,-114.42424242424242,2023-08-20,8.01
32.5,-114.42424242424242,2023-08-27,5.75
32.5,-114.42424242424242,2023-09-03,1.87
32.5,-114.42424242424242,2023-09-10,6.01
32.5,-114.42424242424242,2023-09-17,9.16
32.5,-114.42424242424242,2023-09-24,0.58
32.5,-114.42424242424242,2023-10-01,5.51
32.5,-114.42424242424242,2023-10-08,1.81
32.5,-114.42424242424242,2023-10-15,2.2
32.5,-114.42424242424242,2023-10-22,2.1
32.5,-114.42424242424242,2023-10-29,1.53
32.5,-114.42424242424242,2023-11-05,1.15
32.5,-114.42424242424242,2023-11-12,3.2
32.5,-114.42424242424242,2023-11-19,4.33
32.5,-114.42424242424242,2023-11-26,2.89
32.5,-114.42424242424242,2023-12-03,6.6
32.5,-114.42424242424242,2023-12-10,3.82
32.5,-114.42424242424242,2023-12-17,4.31
32.5,-114.42424242424242,2023-12-24,3.13
32.5,-114.42424242424242,2023-12-31,8.49
32.97979797979798,-124.5,2023-01-01,4.06
32.97979797979798,-124.5,2023-01-08,7.74
32.97979797979798,-124.5,2023-01-15,1.34
32.97979797979798,-124.5,2023-01-22,2.08
32.97979797979798,-124.5,2023-01-29,0.0
32.97979797979798,-124.5,2023-02-05,2.37
32.97979797979798,-124.5,2023-02-12,4.5
32.97979797979798,-124.5,2023-02-19,2.72
32.97979797979798,-124.5,2023-02-26,6.41
32.97979797979798,-124.5,2023-03-05,8.75
32.97979797979798,-124.5,2023-03-12,6.33
32.97979797979798,-124.5,2023-03-19,5.98
32.97979797979798,-124.5,2023-03-26,4.26
32.97979797979798,-124.5,2023-04-02,1.67
32.97979797979798,-124.5,2023-04-09,7.91
32.97979797979798,-124.5,2023-04-16,3.21
32.97979797979798,-124.5,2023-04-23,3.88
32.97979797979798,-124.5,2023-04-30,6.49
32.97979797979798,-124.5,2023-05-07,7.95
32.97979797979798,-124.5,2023-05-14,2.04
32.97979797979798,-124.5,2023-05-21,7.89
32.97979797979798,-124.5,2023-05-28,0.7
32.97979797979798,-124.5,2023-06-04,3.02
32.97979797979798,-124.5,2023-06-11,4.47
32.97979797979798,-124.5,2023-06-18,6.39
32.97979797979798,-124.5,2023-06-25,3.94
32.97979797979798,-124.5,2023-07-02,8.78
32.97979797979798,-124.5,2023-07-09,9.92
32.97979797979798,-124.5,2023-07-16,9.97
32.97979797979798,-124.5,2023-07-23,2.02
32.97979797979798,-124.5,2023-07-30,2.98
32.97979797979798,-124.5,2023-08-06,2.55
32.97979797979798,-124.5,2023-08-13,6.25
32.97979797979798,-124.5,2023-08-20,7.94
32.97979797979798,-124.5,2023-08-27,3.85
32.97979797979798,-124.5,2023-09-03,9.15
32.97979797979798,-124.5,2023-09-10,1.36
32.97979797979798,-124.5,2023-09-17,4.41
32.97979797979798,-124.5,2023-09-24,0.97
32.97979797979798,-124.5,2023-10-01,0.73
32.97979797979798,-124.5,2023-10-08,8.76
32.97979797979798,-124.5,2023-10-15,9.75
32.97979797979798,-124.5,2023-10-22,6.53
32.97979797979798,-124.5,2023-10-29,7.87
32.97979797979798,-124.5,2023-11-05,2.44
32.97979797979798,-124.5,2023-11-12,0.32
32.97979797979798,-124.5,2023-11-19,5.37
32.97979797979798,-124.5,2023-11-26,3.74
32.97979797979798,-124.5,2023-12-03,1.34
32.97979797979798,-124.5,2023-12-10,8.17
32.97979797979798,-124.5,2023-12-17,1.99
32.97979797979798,-124.5,2023-12-24,7.37
32.97979797979798,-124.5,2023-12-31,1.5
32.97979797979798,-123.96969696969697,2023-01-01,1.22
32.97979797979798,-123.96969696969697,2023-01-08,3.02
32.97979797979798,-123.96969696969697,2023-01-15,6.82
32.97979797979798,-123.96969696969697,2023-01-22,8.46
32.97979797979798,-123.96969696969697,2023-01-29,4.05
