lat,lon,ndvi
33.07575757575758,-115.06060606060606,0.754
33.07575757575758,-114.95454545454545,0.518
33.07575757575758,-114.84848484848484,0.686
33.07575757575758,-114.74242424242425,0.308
33.07575757575758,-114.63636363636364,0.494
33.07575757575758,-114.53030303030303,0.624
33.07575757575758,-114.42424242424242,0.588
33.07575757575758,-114.31818181818181,0.247
33.07575757575758,-114.21212121212122,0.864
33.07575757575758,-114.10606060606061,0.227
33.07575757575758,-114.0,0.374
33.17171717171717,-124.5,0.775
33.17171717171717,-124.39393939393939,0.89
33.17171717171717,-124.28787878787878,0.819
33.17171717171717,-124.18181818181819,0.145
33.17171717171717,-124.07575757575758,0.267
33.17171717171717,-123.96969696969697,0.426
33.17171717171717,-123.86363636363636,0.346
33.17171717171717,-123.75757575757575,0.283
33.17171717171717,-123.65151515151516,0.645
33.17171717171717,-123.54545454545455,0.599
33.17171717171717,-123.43939393939394,0.612
33.17171717171717,-123.33333333333333,0.233
33.17171717171717,-123.22727272727273,0.753
33.17171717171717,-123.12121212121212,0.752
33.17171717171717,-123.01515151515152,0.532
33.17171717171717,-122.9090909090909,0.788
33.17171717171717,-122.8030303030303,0.743
33.17171717171717,-122.6969696969697,0.434
33.17171717171717,-122.5909090909091,0.694
33.17171717171717,-122.48484848484848,0.547
33.17171717171717,-122.37878787878788,0.215
33.17171717171717,-122.27272727272727,0.306
33.17171717171717,-122.16666666666667,0.163
33.17171717171717,-122.06060606060606,0.829
33.17171717171717,-121.95454545454545,0.326
33.17171717171717,-121.84848484848484,0.67
33.17171717171717,-121.74242424242425,0.161
33.17171717171717,-121.63636363636364,0.618
33.17171717171717,-121.53030303030303,0.641
33.17171717171717,-121.42424242424242,0.76
33.17171717171717,-121.31818181818181,0.601
33.17171717171717,-121.21212121212122,0.697
33.17171717171717,-121.10606060606061,0.876
33.17171717171717,-121.0,0.267
33.17171717171717,-120.89393939393939,0.328
33.17171717171717,-120.78787878787878,0.407
33.17171717171717,-120.68181818181819,0.795
33.17171717171717,-120.57575757575758,0.469
33.17171717171717,-120.46969696969697,0.65
33.17171717171717,-120.36363636363636,0.525
33.17171717171717,-120.25757575757575,0.554
33.17171717171717,-120.15151515151516,0.547
33.17171717171717,-120.04545454545455,0.795
33.17171717171717,-119.93939393939394,0.628
33.17171717171717,-119.83333333333333,0.353
33.17171717171717,-119.72727272727273,0.632
33.17171717171717,-119.62121212121212,0.674
33.17171717171717,-119.51515151515152,0.2
33.17171717171717,-119.4090909090909,0.629
33.17171717171717,-119.3030303030303,0.143
33.17171717171717,-119.1969696969697,0.81
33.17171717171717,-119.0909090909091,0.58
33.17171717171717,-118.98484848484848,0.872
33.17171717171717,-118.87878787878788,0.535
33.17171717171717,-118.77272727272727,0.595
33.17171717171717,-118.66666666666667,0.789
33.17171717171717,-118.56060606060606,0.299
33.17171717171717,-118.45454545454545,0.633
33.17171717171717,-118.34848484848484,0.235
33.17171717171717,-118.24242424242425,0.871
33.17171717171717,-118.13636363636364,0.362
33.17171717171717,-118.03030303030303,0.516
33.17171717171717,-117.92424242424242,0.391
33.17171717171717,-117.81818181818181,0.124
33.17171717171717,-117.71212121212122,0.693
33.17171717171717,-117.60606060606061,0.49
33.17171717171717,-117.5,0.652
33.17171717171717,-117.39393939393939,0.212
33.17171717171717,-117.28787878787878,0.109
33.17171717171717,-117.18181818181819,0.504
33.17171717171717,-117.07575757575758,0.404
33.17171717171717,-116.96969696969697,0.185
33.17171717171717,-116.86363636363636,0.385
33.17171717171717,-116.75757575757575,0.165
33.17171717171717,-116.65151515151516,0.181
33.17171717171717,-116.54545454545455,0.767
33.17171717171717,-116.43939393939394,0.89
33.17171717171717,-116.33333333333333,0.107
33.17171717171717,-116.22727272727272,0.147
33.17171717171717,-116.12121212121212,0.652
33.17171717171717,-116.01515151515152,0.139
33.17171717171717,-115.9090909090909,0.157
33.17171717171717,-115.8030303030303,0.789
33.17171717171717,-115.6969696969697,0.101
33.17171717171717,-115.5909090909091,0.786
33.17171717171717,-115.48484848484848,0.113
33.17171717171717,-115.37878787878788,0.194
33.17171717171717,-115.27272727272727,0.127
33.17171717171717,-115.16666666666667,0.223
33.17171717171717,-115.06060606060606,0.513
33.17171717171717,-114.95454545454545,0.798
33.17171717171717,-114.84848484848484,0.819
33.17171717171717,-114.74242424242425,0.347
33.17171717171717,-114.63636363636364,0.571
33.17171717171717,-114.53030303030303,0.31
33.17171717171717,-114.42424242424242,0.118
33.17171717171717,-114.31818181818181,0.532
33.17171717171717,-114.21212121212122,0.439
33.17171717171717,-114.10606060606061,0.507
33.17171717171717,-114.0,0.251
33.26767676767677,-124.5,0.197
33.26767676767677,-124.39393939393939,0.813
33.26767676767677,-124.28787878787878,0.771
33.26767676767677,-124.18181818181819,0.737
33.26767676767677,-124.07575757575758,0.774
33.26767676767677,-123.96969696969697,0.842
33.26767676767677,-123.86363636363636,0.431
33.26767676767677,-123.75757575757575,0.287
33.26767676767677,-123.65151515151516,0.664
33.26767676767677,-123.54545454545455,0.206
33.26767676767677,-123.43939393939394,0.403
33.26767676767677,-123.33333333333333,0.331
33.26767676767677,-123.22727272727273,0.189
33.26767676767677,-123.12121212121212,0.113
33.26767676767677,-123.01515151515152,0.408
33.26767676767677,-122.9090909090909,0.239
33.26767676767677,-122.8030303030303,0.219
33.26767676767677,-122.6969696969697,0.881
33.26767676767677,-122.5909090909091,0.727
33.26767676767677,-122.48484848484848,0.718
33.26767676767677,-122.37878787878788,0.238
33.26767676767677,-122.27272727272727,0.763
33.26767676767677,-122.16666666666667,0.148
33.26767676767677,-122.06060606060606,0.534
33.26767676767677,-121.95454545454545,0.553
33.26767676767677,-121.84848484848484,0.841
33.26767676767677,-121.74242424242425,0.702
33.26767676767677,-121.63636363636364,0.589
33.26767676767677,-121.53030303030303,0.817
33.26767676767677,-121.42424242424242,0.492
33.26767676767677,-121.31818181818181,0.268
33.26767676767677,-121.21212121212122,0.198
33.26767676767677,-121.10606060606061,0.811
33.26767676767677,-121.0,0.464
33.26767676767677,-120.89393939393939,0.392
33.26767676767677,-120.78787878787878,0.319
33.26767676767677,-120.68181818181819,0.253
33.26767676767677,-120.57575757575758,0.528
33.26767676767677,-120.46969696969697,0.751
33.26767676767677,-120.36363636363636,0.469
33.26767676767677,-120.25757575757575,0.679
33.26767676767677,-120.15151515151516,0.604
33.26767676767677,-120.04545454545455,0.38
33.26767676767677,-119.93939393939394,0.13
33.26767676767677,-119.83333333333333,0.662
33.26767676767677,-119.72727272727273,0.659
33.26767676767677,-119.62121212121212,0.239
33.26767676767677,-119.51515151515152,0.428
33.26767676767677,-119.4090909090909,0.76
33.26767676767677,-119.3030303030303,0.877
33.26767676767677,-119.1969696969697,0.301
33.26767676767677,-119.0909090909091,0.836
33.26767676767677,-118.98484848484848,0.343
33.26767676767677,-118.87878787878788,0.727
33.26767676767677,-118.77272727272727,0.102
33.26767676767677,-118.66666666666667,0.693
33.26767676767677,-118.56060606060606,0.787
33.26767676767677,-118.45454545454545,0.8
33.26767676767677,-118.34848484848484,0.345
33.26767676767677,-118.24242424242425,0.745
33.26767676767677,-118.13636363636364,0.344
33.26767676767677,-118.03030303030303,0.155
33.26767676767677,-117.92424242424242,0.762
33.26767676767677,-117.81818181818181,0.808
33.26767676767677,-117.71212121212122,0.633
33.26767676767677,-117.60606060606061,0.441
33.26767676767677,-117.5,0.866
33.26767676767677,-117.39393939393939,0.127
33.26767676767677,-117.28787878787878,0.563
33.26767676767677,-117.18181818181819,0.557
33.26767676767677,-117.07575757575758,0.519
33.26767676767677,-116.96969696969697,0.75
33.26767676767677,-116.86363636363636,0.614
33.26767676767677,-116.75757575757575,0.807
33.26767676767677,-116.65151515151516,0.179
33.26767676767677,-116.54545454545455,0.727
33.26767676767677,-116.43939393939394,0.705
33.26767676767677,-116.33333333333333,0.849
33.26767676767677,-116.22727272727272,0.15
33.26767676767677,-116.12121212121212,0.43
33.26767676767677,-116.01515151515152,0.729
33.26767676767677,-115.9090909090909,0.594
33.26767676767677,-115.8030303030303,0.427
33.26767676767677,-115.6969696969697,0.424
33.26767676767677,-115.5909090909091,0.477
33.26767676767677,-115.48484848484848,0.859
33.26767676767677,-115.37878787878788,0.523
33.26767676767677,-115.27272727272727,0.357
33.26767676767677,-115.16666666666667,0.589
33.26767676767677,-115.06060606060606,0.439
33.26767676767677,-114.95454545454545,0.878
33.26767676767677,-114.84848484848484,0.657
33.26767676767677,-114.74242424242425,0.192
33.26767676767677,-114.63636363636364,0.246
33.26767676767677,-114.53030303030303,0.131
33.26767676767677,-114.42424242424242,0.253
33.26767676767677,-114.31818181818181,0.466
33.26767676767677,-114.21212121212122,0.75
33.26767676767677,-114.10606060606061,0.751
33.26767676767677,-114.0,0.662
33.36363636363637,-124.5,0.582
33.36363636363637,-124.39393939393939,0.434
33.36363636363637,-124.28787878787878,0.117
33.36363636363637,-124.18181818181819,0.246
33.36363636363637,-124.07575757575758,0.353
33.36363636363637,-123.96969696969697,0.257
33.36363636363637,-123.86363636363636,0.292
33.36363636363637,-123.75757575757575,0.223
33.36363636363637,-123.65151515151516,0.448
33.36363636363637,-123.54545454545455,0.389
33.36363636363637,-123.43939393939394,0.131
33.36363636363637,-123.33333333333333,0.783
33.36363636363637,-123.22727272727273,0.746
33.36363636363637,-123.12121212121212,0.222
33.36363636363637,-123.01515151515152,0.719
33.36363636363637,-122.9090909090909,0.215
33.36363636363637,-122.8030303030303,0.483
33.36363636363637,-122.6969696969697,0.619
33.36363636363637,-122.5909090909091,0.162
33.36363636363637,-122.48484848484848,0.388
33.36363636363637,-122.37878787878788,0.24
33.36363636363637,-122.27272727272727,0.669
33.36363636363637,-122.16666666666667,0.262
33.36363636363637,-122.06060606060606,0.769
33.36363636363637,-121.95454545454545,0.673
33.36363636363637,-121.84848484848484,0.194
33.36363636363637,-121.74242424242425,0.589
33.36363636363637,-121.63636363636364,0.167
33.36363636363637,-121.53030303030303,0.15
33.36363636363637,-121.42424242424242,0.732
33.36363636363637,-121.31818181818181,0.149
33.36363636363637,-121.21212121212122,0.452
33.36363636363637,-121.10606060606061,0.169
33.36363636363637,-121.0,0.432
33.36363636363637,-120.89393939393939,0.118
33.36363636363637,-120.78787878787878,0.879
33.36363636363637,-120.68181818181819,0.633
33.36363636363637,-120.57575757575758,0.295
33.36363636363637,-120.46969696969697,0.829
33.36363636363637,-120.36363636363636,0.855
33.36363636363637,-120.25757575757575,0.233
33.36363636363637,-120.15151515151516,0.816
33.36363636363637,-120.04545454545455,0.291
33.36363636363637,-119.93939393939394,0.594
33.36363636363637,-119.83333333333333,0.332
33.36363636363637,-119.72727272727273,0.672
33.36363636363637,-119.62121212121212,0.546
33.36363636363637,-119.51515151515152,0.159
33.36363636363637,-119.4090909090909,0.654
33.36363636363637,-119.3030303030303,0.72
33.36363636363637,-119.1969696969697,0.704
33.36363636363637,-119.0909090909091,0.774
33.36363636363637,-118.98484848484848,0.342
33.36363636363637,-118.87878787878788,0.426
33.36363636363637,-118.77272727272727,0.321
33.36363636363637,-118.66666666666667,0.284
33.36363636363637,-118.56060606060606,0.531
33.36363636363637,-118.45454545454545,0.505
33.36363636363637,-118.34848484848484,0.675
33.36363636363637,-118.24242424242425,0.313
33.36363636363637,-118.13636363636364,0.399
33.36363636363637,-118.03030303030303,0.752
33.36363636363637,-117.92424242424242,0.361
33.36363636363637,-117.81818181818181,0.357
33.36363636363637,-117.71212121212122,0.78
33.36363636363637,-117.60606060606061,0.516
33.36363636363637,-117.5,0.823
33.36363636363637,-117.39393939393939,0.525
33.36363636363637,-117.28787878787878,0.174
33.36363636363637,-117.18181818181819,0.449
33.36363636363637,-117.07575757575758,0.809
33.36363636363637,-116.96969696969697,0.641
33.36363636363637,-116.86363636363636,0.338
33.36363636363637,-116.75757575757575,0.329
33.36363636363637,-116.65151515151516,0.724
33.36363636363637,-116.54545454545455,0.173
33.36363636363637,-116.43939393939394,0.417
33.36363636363637,-116.33333333333333,0.551
33.36363636363637,-116.22727272727272,0.683
33.36363636363637,-116.12121212121212,0.636
33.36363636363637,-116.01515151515152,0.89
33.36363636363637,-115.9090909090909,0.739
33.36363636363637,-115.8030303030303,0.455
33.36363636363637,-115.6969696969697,0.607
33.36363636363637,-115.5909090909091,0.508
33.36363636363637,-115.48484848484848,0.131
33.36363636363637,-115.37878787878788,0.201
33.36363636363637,-115.27272727272727,0.209
33.36363636363637,-115.16666666666667,0.708
33.36363636363637,-115.06060606060606,0.881
33.36363636363637,-114.95454545454545,0.201
33.36363636363637,-114.84848484848484,0.366
33.36363636363637,-114.74242424242425,0.341
33.36363636363637,-114.63636363636364,0.862
33.36363636363637,-114.53030303030303,0.764
33.36363636363637,-114.42424242424242,0.495
33.36363636363637,-114.31818181818181,0.411
33.36363636363637,-114.21212121212122,0.35
33.36363636363637,-114.10606060606061,0.348
33.36363636363637,-114.0,0.605
33.45959595959596,-124.5,0.201
33.45959595959596,-124.39393939393939,0.357
33.45959595959596,-124.28787878787878,0.889
33.45959595959596,-124.18181818181819,0.601
33.45959595959596,-124.07575757575758,0.502
33.45959595959596,-123.96969696969697,0.856
33.45959595959596,-123.86363636363636,0.56
33.45959595959596,-123.75757575757575,0.814
33.45959595959596,-123.65151515151516,0.452
33.45959595959596,-123.54545454545455,0.321
33.45959595959596,-123.43939393939394,0.16
33.45959595959596,-123.33333333333333,0.34
33.45959595959596,-123.22727272727273,0.623
33.45959595959596,-123.12121212121212,0.282
33.45959595959596,-123.01515151515152,0.601
33.45959595959596,-122.9090909090909,0.216
33.45959595959596,-122.8030303030303,0.117
33.45959595959596,-122.6969696969697,0.501
33.45959595959596,-122.5909090909091,0.712
33.45959595959596,-122.48484848484848,0.297
33.45959595959596,-122.37878787878788,0.591
33.45959595959596,-122.27272727272727,0.298
33.45959595959596,-122.16666666666667,0.349
33.45959595959596,-122.06060606060606,0.243
33.45959595959596,-121.95454545454545,0.322
33.45959595959596,-121.84848484848484,0.231
33.45959595959596,-121.74242424242425,0.488
33.45959595959596,-121.63636363636364,0.649
33.45959595959596,-121.53030303030303,0.309
33.45959595959596,-121.42424242424242,0.505
33.45959595959596,-121.31818181818181,0.28
33.45959595959596,-121.21212121212122,0.67
33.45959595959596,-121.10606060606061,0.811
33.45959595959596,-121.0,0.378
33.45959595959596,-120.89393939393939,0.678
33.45959595959596,-120.78787878787878,0.191
33.45959595959596,-120.68181818181819,0.747
33.45959595959596,-120.57575757575758,0.131
33.45959595959596,-120.46969696969697,0.141
33.45959595959596,-120.36363636363636,0.681
33.45959595959596,-120.25757575757575,0.419
33.45959595959596,-120.15151515151516,0.258
33.45959595959596,-120.04545454545455,0.674
33.45959595959596,-119.93939393939394,0.121
33.45959595959596,-119.83333333333333,0.502
33.45959595959596,-119.72727272727273,0.673
33.45959595959596,-119.62121212121212,0.883
33.45959595959596,-119.51515151515152,0.667
33.45959595959596,-119.4090909090909,0.29
33.45959595959596,-119.3030303030303,0.595
33.45959595959596,-119.1969696969697,0.867
33.45959595959596,-119.0909090909091,0.52
33.45959595959596,-118.98484848484848,0.399
33.45959595959596,-118.87878787878788,0.851
33.45959595959596,-118.77272727272727,0.267
33.45959595959596,-118.66666666666667,0.864
33.45959595959596,-118.56060606060606,0.624
33.45959595959596,-118.45454545454545,0.364
33.45959595959596,-118.34848484848484,0.641
33.45959595959596,-118.24242424242425,0.383
33.45959595959596,-118.13636363636364,0.653
33.45959595959596,-118.03030303030303,0.738
33.45959595959596,-117.92424242424242,0.737
33.45959595959596,-117.81818181818181,0.725
33.45959595959596,-117.71212121212122,0.806
33.45959595959596,-117.60606060606061,0.634
33.45959595959596,-117.5,0.477
33.45959595959596,-117.39393939393939,0.48
33.45959595959596,-117.28787878787878,0.317
33.45959595959596,-117.18181818181819,0.8
33.45959595959596,-117.07575757575758,0.218
33.45959595959596,-116.96969696969697,0.28
33.45959595959596,-116.86363636363636,0.601
